Mass_fraction_of_co2,Mass_fraction_of_h2o,Points:0,Points:1,Points:2,Temperature,Velocity:0,Velocity:1,Velocity:2
9.78E-09,0.00065656,0.57231,10.813,0.13199,294.51,0.028961,-0.17366,-0.12134
1.43E-08,0.0006858,0.5827,10.822,-0.064388,294.57,0.014781,-0.09917,-0.060605
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1.34E-08,0.00070637,0.6041,10.854,-0.11134,294.6,0.015391,-0.088393,-0.049765
1.70E-08,0.00070771,0.608,10.775,-0.019961,294.59,0.018959,-0.11021,-0.073697
1.16E-08,0.00068443,0.57439,10.819,0.064309,294.54,0.023798,-0.13491,-0.097585
8.27E-09,0.00076031,0.57711,10.925,0.066646,294.59,0.02727,-0.10828,-0.088422
1.10E-08,0.00073761,0.59534,10.892,-0.036537,294.6,0.020653,-0.092221,-0.061868
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
8.38E-09,0.000807,0.6129,11,-0.040071,294.66,0.023483,-0.077226,-0.044364
9.58E-09,0.00081027,0.62393,10.956,-0.038502,294.66,0.024486,-0.079759,-0.052699
,,,,,,,,
,,,,,,,,
,,,,,,,,
1.44E-08,0.00064438,0.57275,10.755,0.088223,294.51,0.022724,-0.15412,-0.097594
4.02E-08,0.00066886,0.62569,10.608,-0.086416,294.61,0.0042714,-0.11063,-0.052405
2.30E-08,0.00070633,0.62881,10.715,-0.037175,294.6,0.016401,-0.11046,-0.068311
2.24E-08,0.000723,0.64191,10.715,-0.004383,294.61,0.0221,-0.11748,-0.075983
1.54E-08,0.00068125,0.61323,10.822,-0.2128,294.62,0.010787,-0.084029,-0.03576
1.95E-08,0.0006997,0.62467,10.764,-0.15323,294.63,0.01065,-0.091468,-0.046702
1.28E-08,0.00065427,0.59279,10.87,-0.23795,294.6,0.011658,-0.081627,-0.029884
1.20E-08,0.00068102,0.59615,10.89,-0.17255,294.6,0.014089,-0.082931,-0.037455
1.25E-08,0.00063854,0.60941,10.847,-0.40235,294.71,0.012667,-0.069187,-0.0082449
1.22E-08,0.00063742,0.60229,10.867,-0.35415,294.65,0.012384,-0.073682,-0.014762
1.45E-08,0.00067453,0.63369,10.828,-0.33795,294.68,0.011875,-0.07369,-0.017974
9.93E-09,0.00060115,0.5749,10.921,-0.36506,294.62,0.014236,-0.073031,-0.012108
1.33E-08,0.00064443,0.59771,10.851,-0.30204,294.62,0.010658,-0.078824,-0.021976
9.60E-09,0.00058089,0.53922,10.934,-0.29195,294.55,0.011829,-0.082636,-0.019665
2.02E-08,0.0006982,0.65456,10.743,-0.30137,294.69,0.0081263,-0.081778,-0.024718
1.52E-08,0.00068436,0.65314,10.799,-0.40051,294.75,0.013001,-0.068242,-0.0088808
1.51E-08,0.0006812,0.6234,10.827,-0.25695,294.64,0.011049,-0.079826,-0.029384
3.02E-08,0.00071404,0.66463,10.664,-0.16375,294.67,0.006628,-0.096385,-0.044225
3.35E-08,0.00069234,0.64521,10.642,-0.14894,294.64,0.0048268,-0.10102,-0.045572
1.84E-08,0.00069103,0.62556,10.777,-0.20648,294.63,0.0094041,-0.086721,-0.038188
1.06E-08,0.00065142,0.58068,10.924,-0.20529,294.58,0.01371,-0.081471,-0.030621
9.08E-09,0.0006957,0.57,10.858,0.10155,294.53,0.028002,-0.14504,-0.11354
9.39E-09,0.00060069,0.55697,10.791,0.16207,294.46,0.026416,-0.1961,-0.1208
1.65E-08,0.00068889,0.59977,10.799,-0.10874,294.59,0.012348,-0.094809,-0.052986
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
9.73E-09,0.00072931,0.60438,10.954,-0.11151,294.62,0.019042,-0.079581,-0.040762
1.19E-08,0.00073506,0.61869,10.896,-0.11581,294.63,0.018086,-0.082217,-0.046372
1.31E-08,0.00076196,0.62184,10.832,0.01747,294.61,0.027461,-0.11047,-0.08509
1.31E-08,0.00074218,0.61012,10.845,-0.029281,294.61,0.021647,-0.098184,-0.069097
8.55E-09,0.00072124,0.56854,10.892,0.084221,294.55,0.027315,-0.12577,-0.10227
1.29E-08,0.00075265,0.62424,10.864,-0.07275,294.63,0.02034,-0.087798,-0.057597
,,,,,,,,
8.88E-09,0.00061685,0.56256,10.973,-0.23605,294.56,0.014769,-0.080462,-0.024067
8.05E-09,0.00085768,0.61497,11,0.012973,294.68,0.027116,-0.079029,-0.053596
8.62E-09,0.00086931,0.62029,10.957,0.052966,294.68,0.03238,-0.091425,-0.07851
,,,,,,,,
8.64E-09,0.0007535,0.60339,10.992,-0.08379,294.63,0.020758,-0.078264,-0.039338
,,,,,,,,
,,,,,,,,
,,,,,,,,
1.78E-08,0.00061985,0.58657,10.7,0.13201,294.5,0.024736,-0.17165,-0.092514
1.72E-08,0.00070152,0.6049,10.781,-0.057422,294.59,0.015259,-0.10227,-0.064493
1.31E-08,0.00072372,0.60855,10.801,0.063204,294.58,0.028883,-0.13512,-0.099542
1.60E-08,0.00071139,0.61721,10.757,0.061688,294.57,0.027841,-0.13975,-0.095551
1.74E-08,0.00067251,0.60915,10.725,0.096665,294.54,0.02797,-0.15696,-0.096858
3.46E-08,0.00070315,0.65251,10.639,-0.062658,294.63,0.011034,-0.10994,-0.05887
2.26E-08,0.00072428,0.65099,10.732,-0.11974,294.64,0.012215,-0.094928,-0.052761
2.11E-08,0.00073117,0.64512,10.741,-0.068554,294.63,0.016592,-0.10074,-0.062997
1.82E-08,0.00077424,0.6629,10.756,0.037298,294.64,0.032692,-0.12499,-0.089643
1.12E-08,0.00064516,0.60346,10.905,-0.30612,294.63,0.013821,-0.073832,-0.020069
9.54E-09,0.00058445,0.57051,10.905,-0.45,296,0,0,0
1.07E-08,0.00063069,0.60767,10.899,-0.39706,294.7,0.015632,-0.065642,-0.008388
1.55E-08,0.00066692,0.63986,10.768,-0.45,296,0,0,0
1.31E-08,0.0006549,0.6324,10.824,-0.45,296,0,0,0
1.00E-08,0.00070265,0.60465,10.949,-0.15859,294.62,0.017098,-0.07807,-0.035113
8.90E-09,0.00073415,0.60737,10.989,-0.11909,294.63,0.019823,-0.076504,-0.03603
1.03E-08,0.00082977,0.63106,10.916,0.0079993,294.67,0.029045,-0.090834,-0.072754
1.05E-08,0.00075008,0.60844,10.923,-0.074103,294.63,0.020545,-0.083428,-0.050461
1.31E-08,0.00063328,0.58863,10.748,0.14669,294.5,0.029577,-0.18358,-0.10785
1.14E-08,0.00070363,0.59569,10.811,0.098394,294.55,0.030925,-0.15293,-0.11155
1.37E-08,0.00072304,0.62785,10.859,-0.14887,294.64,0.015552,-0.082015,-0.043133
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1.06E-08,0.00075307,0.60294,10.855,0.069615,294.59,0.031064,-0.12691,-0.10266
,,,,,,,,
9.02E-09,0.00067211,0.59511,10.982,-0.19663,294.6,0.016864,-0.076318,-0.027983
,,,,,,,,
,,,,,,,,
,,,,,,,,
8.12E-09,0.00089455,0.62193,10.99,0.043506,294.7,0.030976,-0.081981,-0.064638
,,,,,,,,
,,,,,,,,
,,,,,,,,
2.24E-08,0.00071591,0.64392,10.702,0.052198,294.59,0.027656,-0.13595,-0.085838
1.47E-08,0.00072948,0.64953,10.846,-0.19278,294.66,0.014758,-0.078226,-0.037623
1.04E-08,0.00061715,0.5694,10.922,-0.27276,294.58,0.012981,-0.079778,-0.022937
1.49E-08,0.00069077,0.64148,10.829,-0.2955,294.67,0.01206,-0.074994,-0.023979
8.16E-09,0.00057502,0.56404,10.975,-0.38487,294.62,0.017271,-0.069533,-0.0088359
8.97E-09,0.0005997,0.58693,10.947,-0.40086,294.67,0.017488,-0.06477,-0.0071373
9.48E-09,0.00062022,0.5808,10.952,-0.29329,294.6,0.015084,-0.075368,-0.019555
,,,,,,,,
8.46E-09,0.00054803,0.55655,10.774,0.21564,294.43,0.027978,-0.22506,-0.11567
8.41E-09,0.00064047,0.58242,10.818,0.17838,294.49,0.033895,-0.20622,-0.13756
1.05E-08,0.0006701,0.60533,10.792,0.16425,294.52,0.036094,-0.19633,-0.12726
1.20E-08,0.00069072,0.6068,10.785,0.12779,294.54,0.034207,-0.17295,-0.11721
1.52E-08,0.00074862,0.64221,10.831,-0.11044,294.65,0.017634,-0.086094,-0.052518
1.60E-08,0.00074792,0.63469,10.805,-0.058346,294.63,0.019934,-0.096331,-0.065044
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1.11E-08,0.00081958,0.63329,10.877,0.042843,294.65,0.033302,-0.10788,-0.091337
1.21E-08,0.00083083,0.66249,10.9,-0.059404,294.7,0.025875,-0.078957,-0.05707
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
9.41E-09,0.00088058,0.64138,10.962,0.0050913,294.71,0.029577,-0.079971,-0.062701
,,,,,,,,
,,,,,,,,
1.30E-08,0.00071476,0.64344,10.881,-0.22504,294.66,0.014971,-0.074368,-0.031469
1.07E-08,0.00065617,0.59999,10.926,-0.25112,294.61,0.014495,-0.076262,-0.025644
1.12E-08,0.00063821,0.61859,10.873,-0.45,296,0,0,0
1.19E-08,0.00068064,0.64687,10.893,-0.34362,294.69,0.016188,-0.0656,-0.015531
1.39E-08,0.00071207,0.66799,10.857,-0.31423,294.7,0.014872,-0.067958,-0.020363
9.98E-09,0.00064202,0.61601,10.938,-0.35407,294.66,0.017263,-0.066043,-0.013223
1.32E-08,0.00068931,0.63591,10.867,-0.27596,294.66,0.013526,-0.073724,-0.025293
8.27E-09,0.00059424,0.59535,10.964,-0.45,296,0,0,0
8.41E-09,0.00058804,0.56747,10.977,-0.34564,294.6,0.016698,-0.072833,-0.012969
1.85E-08,0.00077071,0.6702,10.784,-0.095488,294.67,0.018931,-0.089527,-0.057405
1.15E-08,0.00072546,0.63126,10.916,-0.17625,294.65,0.017055,-0.075608,-0.035818
1.05E-08,0.00070832,0.62925,10.946,-0.20841,294.65,0.017079,-0.072272,-0.029682
1.00E-08,0.00061278,0.5899,10.773,0.19223,294.48,0.033258,-0.21236,-0.12023
1.02E-08,0.00075844,0.61481,10.844,0.11279,294.59,0.037582,-0.15305,-0.12309
1.05E-08,0.00074219,0.62719,10.822,0.14781,294.57,0.041208,-0.18042,-0.13384
1.33E-08,0.00075251,0.63324,10.795,0.092802,294.6,0.036221,-0.14905,-0.10997
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
8.81E-09,0.00066029,0.60759,10.994,-0.2499,294.62,0.017867,-0.071009,-0.022181
9.21E-09,0.00075726,0.63372,10.994,-0.14263,294.66,0.020269,-0.070858,-0.033082
,,,,,,,,
,,,,,,,,
1.00E-08,0.00064458,0.63392,10.919,-0.45,296,0,0,0
1.02E-08,0.00067487,0.65738,10.938,-0.39151,294.75,0.020284,-0.054979,-0.0084029
1.01E-08,0.00077244,0.66665,10.98,-0.18486,294.7,0.020124,-0.064234,-0.029711
6.83E-09,0.0005569,0.55216,10.814,0.21505,294.43,0.029215,-0.23352,-0.13636
8.53E-09,0.0006299,0.62381,10.984,-0.40005,294.72,0.02159,-0.055417,-0.00692
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
9.67E-09,0.00066742,0.6311,10.964,-0.30711,294.66,0.018137,-0.065209,-0.017942
1.17E-08,0.00070225,0.64779,10.913,-0.27303,294.67,0.016086,-0.068494,-0.023988
9.03E-09,0.00064345,0.60535,10.803,0.20423,294.5,0.03749,-0.22245,-0.13568
8.82E-09,0.00065024,0.65269,10.971,-0.45,296,0,0,0
,,,,,,,,
,,,,,,,,
1.17E-08,0.00074781,0.67318,10.924,-0.23489,294.7,0.017755,-0.065483,-0.027816
1.01E-08,0.00069107,0.63525,10.956,-0.26027,294.66,0.017451,-0.067867,-0.023253
6.83E-09,0.00053169,0.5645,10.798,0.24746,294.42,0.030049,-0.24712,-0.12505
,,,,,,,,
,,,,,,,,
1.46E-06,0.00051401,0.54409,9.7722,-0.29304,294.77,0.042482,-0.14874,-0.017915
1.38E-06,0.00051387,0.55873,9.8337,-0.081698,294.78,0.022663,-0.14198,-0.036581
2.00E-06,0.00049552,0.53727,9.7648,-0.019263,294.79,0.024117,-0.13453,-0.043144
1.64E-06,0.00051329,0.56435,9.7857,-0.15909,294.78,0.034571,-0.14397,-0.030438
1.59E-06,0.00051283,0.54988,9.7432,-0.32122,294.78,0.05063,-0.14871,-0.015087
1.98E-06,0.0005082,0.55747,9.7211,-0.26768,294.78,0.050706,-0.14497,-0.02053
1.80E-06,0.00051225,0.56692,9.7569,-0.20112,294.78,0.042327,-0.14471,-0.026707
1.84E-06,0.00050386,0.55376,9.7764,-0.073792,294.78,0.028673,-0.13856,-0.03818
1.48E-06,0.00050356,0.54782,9.8304,0.028673,294.8,0.015406,-0.13605,-0.045549
1.67E-06,0.0005144,0.56628,9.7111,-0.36147,294.8,0.062187,-0.15036,-0.010562
8.17E-07,0.00053567,0.57586,9.7734,-0.45,296,0,0,0
1.08E-06,0.00052345,0.56815,9.7251,-0.45,296,0,0,0
2.57E-06,0.00049447,0.55081,9.6115,-0.39616,294.83,0.077985,-0.13852,-0.006871
1.18E-06,0.00053015,0.5881,9.7429,-0.39934,294.84,0.065259,-0.15647,-0.0057588
1.17E-06,0.00052853,0.57511,9.7764,-0.35936,294.8,0.053081,-0.15575,-0.010174
1.46E-06,0.00049455,0.53952,9.8412,0.14416,294.84,-8.04E-06,-0.12466,-0.051893
1.58E-06,0.0005172,0.58326,9.798,-0.11157,294.79,0.0322,-0.14392,-0.033776
2.45E-06,0.00050259,0.56806,9.705,-0.16947,294.78,0.04703,-0.13913,-0.030344
2.23E-06,0.00050263,0.566,9.7314,-0.11078,294.79,0.03848,-0.13832,-0.035345
2.65E-06,0.00050068,0.56537,9.6773,-0.22355,294.78,0.055067,-0.13922,-0.025591
3.22E-06,0.00048738,0.53037,9.6467,-0.209,294.78,0.05031,-0.13321,-0.0278
1.87E-06,0.00050971,0.57189,9.6678,-0.39333,294.83,0.073988,-0.14719,-0.0071025
3.60E-06,0.00048391,0.5494,9.5518,-0.39628,294.84,0.084554,-0.13064,-0.0068649
2.72E-06,0.00049786,0.55435,9.6575,-0.28204,294.79,0.060407,-0.13949,-0.01985
1.92E-06,0.0004968,0.55606,9.7723,0.053633,294.82,0.019829,-0.13227,-0.047035
2.28E-06,0.00049244,0.54853,9.7368,0.019974,294.81,0.025489,-0.13159,-0.045984
1.69E-06,0.00048041,0.5472,9.8342,0.26277,294.91,-0.063624,-0.08282,-0.046365
1.88E-06,0.0004914,0.54412,9.7793,0.105,294.83,0.011289,-0.12711,-0.050292
1.85E-06,0.00051811,0.59291,9.7384,-0.23846,294.79,0.052207,-0.14775,-0.023066
1.57E-06,0.00051217,0.57848,9.8081,-0.030208,294.8,0.025274,-0.14033,-0.040192
1.54E-06,0.00051999,0.59839,9.8045,-0.076163,294.8,0.031202,-0.14409,-0.035919
1.80E-06,0.00050441,0.57072,9.7829,0.0095058,294.81,0.024425,-0.13667,-0.043456
2.97E-06,0.00049183,0.55371,9.6779,-0.10619,294.79,0.042701,-0.13308,-0.036945
2.24E-06,0.00049646,0.54861,9.7386,-0.052369,294.79,0.030681,-0.13478,-0.040502
1.39E-06,0.00052019,0.59166,9.6724,-0.45,296,0,0,0
2.11E-06,0.00050432,0.58802,9.6074,-0.45,296,0,0,0
4.18E-06,0.00048259,0.54171,9.5998,-0.20198,294.79,0.057247,-0.12858,-0.029078
2.68E-06,0.00050228,0.57956,9.6271,-0.35751,294.81,0.078465,-0.14241,-0.011375
3.57E-06,0.00049522,0.5905,9.5778,-0.35458,294.82,0.087748,-0.13669,-0.011867
2.20E-06,0.00050901,0.57872,9.6711,-0.33617,294.8,0.068871,-0.14658,-0.013731
2.35E-06,0.00049394,0.55029,9.7303,-0.01638,294.8,0.029295,-0.13283,-0.043523
1.56E-06,0.00050516,0.57118,9.8142,0.064775,294.82,0.016142,-0.13467,-0.046303
2.10E-06,0.00048238,0.54848,9.7581,0.1915,294.87,-0.012502,-0.10966,-0.051072
1.68E-06,0.00049291,0.56813,9.8065,0.19055,294.88,-0.012518,-0.1137,-0.048572
1.54E-06,0.00049202,0.57004,9.8399,0.22912,294.9,-0.035508,-0.10095,-0.045836
1.65E-06,0.00049956,0.57648,9.804,0.13926,294.86,0.0052813,-0.12603,-0.048077
1.87E-06,0.0005181,0.60333,9.7529,-0.15674,294.8,0.044981,-0.14521,-0.030245
2.07E-06,0.00051602,0.59939,9.6947,-0.29865,294.8,0.065945,-0.14876,-0.01734
2.29E-06,0.00051479,0.61425,9.7072,-0.18855,294.8,0.05664,-0.14394,-0.027438
1.91E-06,0.00051678,0.61204,9.7572,-0.095078,294.81,0.040835,-0.14313,-0.034677
1.92E-06,0.0005119,0.60081,9.7632,-0.044491,294.81,0.034798,-0.14043,-0.038407
9.82E-07,0.0005412,0.62031,9.7301,-0.45,296,0,0,0
1.49E-06,0.00052832,0.61331,9.7043,-0.38676,294.84,0.07628,-0.15606,-0.0071598
3.05E-06,0.00049156,0.58592,9.5466,-0.45,296,0,0,0
4.74E-06,0.00048056,0.55624,9.5364,-0.3409,294.81,0.081389,-0.12674,-0.013747
3.48E-06,0.00049362,0.56957,9.6152,-0.27143,294.79,0.06819,-0.13544,-0.021466
3.06E-06,0.00050235,0.59491,9.6228,-0.30928,294.8,0.077397,-0.14051,-0.017148
2.56E-06,0.00051127,0.63328,9.6001,-0.39666,294.86,0.10083,-0.14534,-0.0067052
1.57E-06,0.00053212,0.62912,9.7209,-0.34486,294.82,0.071858,-0.15745,-0.011742
2.70E-06,0.00049312,0.56889,9.7,-0.0062337,294.81,0.034484,-0.13122,-0.043637
1.48E-06,0.00049011,0.58525,9.8686,0.26994,294.94,-0.074799,-0.078693,-0.039371
2.48E-06,0.00050102,0.58298,9.7132,-0.061641,294.8,0.039513,-0.13599,-0.038896
1.58E-06,0.00052771,0.62567,9.7866,-0.1309,294.8,0.041007,-0.14809,-0.03139
3.37E-06,0.00049892,0.59473,9.6385,-0.18657,294.8,0.062423,-0.13534,-0.028909
2.38E-06,0.000509,0.60019,9.711,-0.13572,294.8,0.048871,-0.14056,-0.032712
3.09E-06,0.0004993,0.59094,9.6623,-0.13988,294.8,0.054158,-0.13526,-0.033225
1.98E-06,0.00052209,0.6205,9.7144,-0.25968,294.8,0.062821,-0.14985,-0.020927
2.88E-06,0.00048419,0.57277,9.684,0.11453,294.84,0.019519,-0.12053,-0.049275
3.64E-06,0.00047262,0.55215,9.6361,0.12936,294.84,0.015637,-0.11268,-0.05292
4.28E-06,0.00048318,0.56149,9.6059,-0.10855,294.8,0.051898,-0.12592,-0.037382
4.23E-06,0.0004808,0.58433,9.4867,-0.45,296,0,0,0
1.82E-06,0.00052414,0.63163,9.6605,-0.39205,294.86,0.089586,-0.15385,-0.0070631
4.51E-06,0.00048536,0.56586,9.5727,-0.25364,294.8,0.070827,-0.12894,-0.023631
3.29E-06,0.00050165,0.60183,9.6295,-0.24166,294.8,0.070482,-0.13801,-0.024114
3.74E-06,0.00049605,0.6226,9.5405,-0.39564,294.86,0.10662,-0.13466,-0.0072927
4.68E-06,0.00048346,0.58403,9.5118,-0.38639,294.85,0.098023,-0.12706,-0.0080751
6.93E-06,0.00046658,0.5298,9.5063,-0.17312,294.8,0.059768,-0.11472,-0.033668
2.66E-06,0.0005097,0.608,9.657,-0.27631,294.8,0.071457,-0.14371,-0.020215
2.33E-06,0.00049745,0.59367,9.7266,0.074924,294.84,0.02596,-0.13001,-0.045232
2.46E-06,0.00049747,0.58876,9.7171,0.033128,294.82,0.031747,-0.13198,-0.044315
1.77E-06,0.00050964,0.61945,9.7781,0.094529,294.86,0.019963,-0.13381,-0.042372
2.09E-06,0.00050663,0.60197,9.7471,0.0051269,294.82,0.032902,-0.13695,-0.041473
1.89E-06,0.00048149,0.55346,9.791,0.23695,294.89,-0.040376,-0.095365,-0.04754
1.86E-06,0.00047995,0.60339,9.808,0.28637,294.93,-0.10741,-0.062847,-0.03468
1.77E-06,0.00047614,0.57293,9.8369,0.29668,294.94,-0.11404,-0.055852,-0.036845
2.46E-06,0.00051521,0.62287,9.683,-0.23147,294.8,0.066171,-0.14483,-0.023784
2.92E-06,0.0005029,0.61066,9.676,-0.093108,294.81,0.051808,-0.13582,-0.035821
3.64E-06,0.00049156,0.57479,9.6314,-0.15093,294.8,0.05583,-0.13147,-0.032907
1.52E-06,0.00052705,0.63257,9.8025,-0.057397,294.82,0.034235,-0.14611,-0.035592
1.68E-06,0.00051583,0.61894,9.7892,0.027206,294.83,0.027386,-0.13989,-0.040757
3.13E-06,0.00049464,0.59161,9.6681,-0.03699,294.81,0.044285,-0.13115,-0.040579
3.13E-06,0.00048658,0.57815,9.6692,0.062634,294.83,0.030925,-0.12475,-0.047287
3.49E-06,0.00048823,0.59086,9.6465,0.019527,294.82,0.040654,-0.12606,-0.044164
4.32E-06,0.00048544,0.56628,9.5979,-0.1632,294.8,0.058801,-0.12762,-0.032551
6.17E-06,0.00047137,0.56517,9.459,-0.39589,294.87,0.097579,-0.11663,-0.0069409
4.36E-06,0.00049115,0.59308,9.5873,-0.21001,294.8,0.071028,-0.13024,-0.027694
4.23E-06,0.00049152,0.591,9.5696,-0.30127,294.81,0.08234,-0.13238,-0.018388
1.71E-06,0.00052419,0.64549,9.6261,-0.45,296,0,0,0
2.66E-06,0.00051292,0.62965,9.6269,-0.35013,294.82,0.089592,-0.14654,-0.011913
2.37E-06,0.00051713,0.62658,9.6604,-0.31679,294.81,0.079621,-0.1484,-0.015347
3.50E-06,0.0005065,0.64943,9.5737,-0.36019,294.84,0.10471,-0.14139,-0.011144
4.70E-06,0.00048999,0.60841,9.5319,-0.34896,294.83,0.098002,-0.13021,-0.012948
2.26E-06,0.00049149,0.58117,9.734,0.13393,294.85,0.012625,-0.12259,-0.048259
2.31E-06,0.00047351,0.55201,9.7441,0.24703,294.89,-0.048925,-0.088019,-0.047084
2.52E-06,0.00048098,0.58007,9.7125,0.20101,294.88,-0.014146,-0.10491,-0.046948
1.91E-06,0.00049532,0.60357,9.7697,0.19035,294.89,-0.010715,-0.11342,-0.043489
1.86E-06,0.00048955,0.60229,9.7845,0.2373,294.91,-0.043997,-0.095444,-0.040424
1.95E-06,0.00047439,0.56474,9.8009,0.28285,294.92,-0.095827,-0.065582,-0.039703
1.51E-06,0.00050216,0.62077,9.8284,0.2247,294.92,-0.034846,-0.10474,-0.038523
7.11E-06,0.00046958,0.55898,9.5066,-0.12878,294.81,0.061794,-0.1144,-0.037314
5.33E-06,0.00048136,0.58468,9.5622,-0.11979,294.81,0.061949,-0.12215,-0.036353
4.22E-06,0.00048279,0.5783,9.611,-0.021983,294.82,0.046342,-0.12387,-0.043141
2.32E-06,0.00051407,0.62943,9.7162,-0.098491,294.81,0.049545,-0.1415,-0.034039
1.80E-06,0.00052142,0.64677,9.7686,-0.010492,294.84,0.036982,-0.14318,-0.036681
2.59E-06,0.00050793,0.62884,9.7,-0.045843,294.82,0.047091,-0.13715,-0.037278
3.74E-06,0.00048938,0.58251,9.6329,-0.071104,294.81,0.049689,-0.12873,-0.039223
4.30E-06,0.0004744,0.57497,9.6018,0.092435,294.84,0.029714,-0.11449,-0.050078
6.25E-06,0.00046974,0.58291,9.4265,-0.45,296,0,0,0
2.49E-06,0.00050853,0.64175,9.567,-0.45,296,0,0,0
3.42E-06,0.00050409,0.62071,9.6118,-0.27632,294.81,0.081321,-0.13925,-0.020561
5.74E-06,0.0004819,0.5882,9.5174,-0.29468,294.81,0.086493,-0.12371,-0.019436
3.59E-06,0.00050303,0.62698,9.5872,-0.32294,294.82,0.092279,-0.13918,-0.015486
6.21E-06,0.00047787,0.58535,9.4892,-0.33904,294.83,0.094075,-0.12085,-0.014067
5.44E-06,0.00048042,0.57362,9.5536,-0.1731,294.8,0.066095,-0.12263,-0.032245
2.91E-06,0.00051068,0.6279,9.6288,-0.30467,294.81,0.083828,-0.14411,-0.017087
2.09E-06,0.00052586,0.64615,9.6915,-0.28428,294.81,0.07442,-0.15163,-0.01836
2.17E-06,0.000508,0.62629,9.7359,0.043115,294.84,0.033176,-0.13573,-0.040819
2.91E-06,0.00050068,0.62347,9.6793,-0.00033853,294.83,0.044546,-0.13234,-0.0401
2.50E-06,0.00048551,0.58026,9.7127,0.1641,294.86,0.0047898,-0.11523,-0.048531
1.47E-06,0.00051244,0.63302,9.8187,0.16344,294.89,-0.00028893,-0.12601,-0.040202
2.28E-06,0.00046719,0.56086,9.7624,0.29047,294.91,-0.10537,-0.060869,-0.038949
1.80E-06,0.00050469,0.61709,9.7767,0.14361,294.87,0.009024,-0.12687,-0.043045
5.17E-06,0.00047358,0.55979,9.5709,-0.014564,294.82,0.045347,-0.11804,-0.04572
6.97E-06,0.0004679,0.55805,9.5124,-0.069284,294.82,0.054802,-0.11304,-0.042464
5.49E-06,0.00047662,0.57734,9.5589,-0.053912,294.82,0.053762,-0.11872,-0.041889
4.49E-06,0.00047982,0.59339,9.5957,0.040581,294.83,0.042248,-0.11887,-0.045713
5.77E-06,0.00046773,0.5719,9.5451,0.062668,294.83,0.038436,-0.11012,-0.049729
3.82E-06,0.00045446,0.54701,9.6265,0.25725,294.88,-0.06364,-0.074257,-0.048806
3.51E-06,0.00047496,0.58421,9.639,0.16861,294.86,0.0060215,-0.10675,-0.048884
2.84E-06,0.000406,0.53502,9.8232,0.45,296,0,0,0
2.81E-06,0.00042024,0.55227,9.792,0.39882,294.94,-0.34732,0.047394,-0.01593
2.53E-06,0.00051566,0.64398,9.694,-0.13442,294.82,0.058982,-0.14199,-0.030761
3.00E-06,0.00051081,0.6374,9.6513,-0.20041,294.81,0.070596,-0.14042,-0.026248
4.02E-06,0.00049332,0.60243,9.611,-0.13805,294.81,0.062544,-0.13003,-0.033462
3.11E-06,0.00049159,0.61639,9.6637,0.084642,294.85,0.033062,-0.12448,-0.043814
3.74E-06,0.00050559,0.65079,9.6128,-0.18928,294.82,0.077995,-0.13559,-0.027045
4.50E-06,0.0004937,0.61837,9.5856,-0.17224,294.81,0.072903,-0.12939,-0.030203
8.85E-06,0.00046406,0.55411,9.4591,-0.17464,294.82,0.06839,-0.10906,-0.033635
1.03E-05,0.00045688,0.55206,9.3696,-0.39198,294.88,0.098338,-0.099799,-0.0072312
5.33E-06,0.0004845,0.62132,9.4813,-0.39554,294.87,0.11307,-0.12403,-0.0077301
5.80E-06,0.00048121,0.58278,9.5281,-0.2482,294.81,0.078952,-0.1229,-0.024531
4.17E-06,0.00050136,0.64108,9.574,-0.28171,294.82,0.092703,-0.13561,-0.019676
3.40E-06,0.0005108,0.65708,9.6218,-0.2307,294.82,0.082872,-0.13992,-0.023711
3.67E-06,0.00049488,0.64012,9.508,-0.45,296,0,0,0
6.00E-06,0.00047997,0.58453,9.5295,-0.20602,294.81,0.074613,-0.12095,-0.029053
2.15E-06,0.00050231,0.62295,9.7373,0.1153,294.86,0.020368,-0.12857,-0.042307
2.66E-06,0.00049899,0.61804,9.6964,0.057132,294.84,0.034534,-0.13037,-0.042623
2.02E-06,0.00051295,0.65781,9.7442,0.086287,294.87,0.028336,-0.13499,-0.037175
2.46E-06,0.00044468,0.58567,9.7865,0.35964,294.93,-0.25147,0.0059545,-0.020887
8.01E-06,0.00045934,0.55043,9.4819,0.0073147,294.83,0.046337,-0.10582,-0.049356
6.64E-06,0.00045061,0.54945,9.5052,0.16871,294.85,0.0044653,-0.091388,-0.056341
4.20E-06,0.00047216,0.58044,9.603,0.1361,294.85,0.01945,-0.10917,-0.050118
